0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,price
3600.0,3.0,1.0,67.0,1138.4722222222222,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4098500
3680.0,3.0,2.0,50.0,1112.7717391304348,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4095000
4040.0,2.0,1.0,52.0,1013.6138613861386,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4095000
5600.0,2.0,1.0,45.0,731.25,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4095000
5900.0,4.0,2.0,32.0,688.1355932203389,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4060000
4992.0,3.0,2.0,32.0,813.3012820512821,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4060000
4340.0,3.0,1.0,34.0,935.483870967742,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4060000
3000.0,4.0,1.0,21.0,1353.3333333333333,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4060000
4320.0,3.0,1.0,49.0,939.8148148148148,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4060000
3630.0,3.0,2.0,57.0,1108.8154269972451,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4025000
3460.0,3.0,2.0,47.0,1163.2947976878613,1.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4025000
5400.0,3.0,1.0,35.0,745.3703703703703,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4025000
4500.0,3.0,1.0,22.0,890.5555555555555,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4007500
3460.0,4.0,1.0,52.0,1158.236994219653,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4007500
4100.0,4.0,1.0,62.0,973.170731707317,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3990000
6480.0,3.0,1.0,60.0,615.7407407407408,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3990000
4500.0,3.0,2.0,56.0,886.6666666666666,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3990000
3960.0,3.0,1.0,39.0,1007.5757575757576,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3990000
4050.0,2.0,1.0,40.0,985.1851851851852,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3990000
7260.0,3.0,2.0,57.0,539.9449035812672,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3920000
5500.0,4.0,1.0,49.0,712.7272727272727,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3920000
3000.0,3.0,1.0,28.0,1306.6666666666667,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3920000
3290.0,2.0,1.0,53.0,1191.4893617021276,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3920000
3816.0,2.0,1.0,39.0,1027.2536687631027,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3920000
8080.0,3.0,1.0,33.0,485.1485148514852,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3920000
2145.0,4.0,2.0,59.0,1827.5058275058275,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3920000
3780.0,2.0,1.0,53.0,1027.7777777777778,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3885000
3180.0,4.0,2.0,23.0,1221.698113207547,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3885000
5300.0,5.0,2.0,36.0,726.4150943396227,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3850000
3180.0,2.0,2.0,60.0,1210.691823899371,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3850000
7152.0,3.0,1.0,37.0,538.3109619686801,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3850000
4080.0,2.0,1.0,51.0,943.6274509803922,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3850000
3850.0,2.0,1.0,35.0,1000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3850000
2015.0,3.0,1.0,51.0,1910.6699751861042,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3850000
2176.0,2.0,1.0,22.0,1769.3014705882354,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3850000
3350.0,3.0,1.0,24.0,1145.0746268656717,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3836000
3150.0,2.0,2.0,64.0,1211.111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3815000
4820.0,3.0,1.0,55.0,784.2323651452282,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3780000
3420.0,2.0,1.0,40.0,1105.2631578947369,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3780000
3600.0,2.0,1.0,70.0,1050.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3780000
5830.0,2.0,1.0,60.0,648.3704974271012,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3780000
2856.0,3.0,1.0,34.0,1323.5294117647059,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3780000
8400.0,2.0,1.0,33.0,450.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3780000
8250.0,3.0,1.0,32.0,457.3333333333333,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3773000
2520.0,5.0,2.0,65.0,1497.2222222222222,2.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3773000
6930.0,4.0,1.0,26.0,544.4444444444445,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3773000
3480.0,2.0,1.0,68.0,1076.1494252873563,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3745000
3600.0,3.0,1.0,42.0,1030.5555555555557,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3710000
4040.0,2.0,1.0,38.0,918.3168316831683,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3710000
6020.0,3.0,1.0,36.0,616.2790697674419,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3710000
4050.0,2.0,1.0,63.0,916.0493827160494,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3710000
3584.0,2.0,1.0,36.0,1035.15625,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3710000
3120.0,3.0,1.0,57.0,1186.8589743589744,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3703000
5450.0,2.0,1.0,51.0,679.4495412844037,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3703000
3630.0,2.0,1.0,53.0,1012.396694214876,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3675000
3630.0,2.0,1.0,59.0,1012.396694214876,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3675000
5640.0,2.0,1.0,71.0,651.5957446808511,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3675000
3600.0,2.0,1.0,41.0,1020.8333333333334,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3675000
4280.0,2.0,1.0,58.0,850.4672897196261,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3640000
3570.0,3.0,1.0,35.0,1019.6078431372549,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3640000
3180.0,3.0,1.0,45.0,1144.6540880503144,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3640000
3000.0,2.0,1.0,47.0,1213.3333333333333,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3640000
3520.0,2.0,2.0,36.0,1034.090909090909,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3640000
5960.0,3.0,1.0,58.0,610.738255033557,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3640000
4130.0,3.0,2.0,32.0,881.3559322033898,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3640000
2850.0,3.0,2.0,32.0,1277.1929824561403,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3640000
2275.0,3.0,1.0,36.0,1600.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3640000
3520.0,3.0,1.0,61.0,1032.1022727272727,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3633000
4500.0,2.0,1.0,71.0,801.1111111111111,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3605000
4000.0,2.0,1.0,34.0,901.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3605000
3150.0,3.0,1.0,24.0,1133.3333333333333,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3570000
4500.0,4.0,2.0,52.0,793.3333333333334,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3570000
4500.0,2.0,1.0,70.0,793.3333333333334,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3570000
3640.0,2.0,1.0,67.0,980.7692307692307,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3570000
3850.0,3.0,1.0,69.0,918.1818181818181,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3535000
4240.0,3.0,1.0,28.0,825.4716981132076,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3500000
3650.0,3.0,1.0,26.0,958.9041095890411,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000
4600.0,4.0,1.0,55.0,760.8695652173913,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3500000
2135.0,3.0,2.0,32.0,1639.344262295082,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000
3036.0,3.0,1.0,54.0,1152.832674571805,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3500000
3990.0,3.0,1.0,47.0,877.1929824561404,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3500000
7424.0,3.0,1.0,48.0,471.4439655172414,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000
3480.0,3.0,1.0,43.0,1005.7471264367816,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000
3600.0,6.0,1.0,27.0,972.2222222222222,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000
3640.0,2.0,1.0,70.0,961.5384615384615,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3500000
5900.0,2.0,1.0,64.0,593.2203389830509,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3500000
3120.0,3.0,1.0,50.0,1121.7948717948718,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000
7350.0,2.0,1.0,59.0,476.1904761904762,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3500000
3512.0,2.0,1.0,32.0,996.5831435079726,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3500000
9500.0,3.0,1.0,30.0,368.42105263157896,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3500000
5880.0,2.0,1.0,59.0,595.2380952380952,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000
12944.0,3.0,1.0,33.0,270.39555006180467,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3500000
4900.0,3.0,1.0,42.0,712.8571428571429,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3493000
3060.0,3.0,1.0,51.0,1132.3529411764705,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3465000
5320.0,2.0,1.0,54.0,651.3157894736842,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3465000
2145.0,3.0,1.0,46.0,1615.3846153846155,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3465000
4000.0,2.0,1.0,34.0,857.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3430000
3185.0,2.0,1.0,71.0,1076.923076923077,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3430000
3850.0,3.0,1.0,65.0,890.9090909090909,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3430000
2145.0,3.0,1.0,42.0,1599.067599067599,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3430000
2610.0,3.0,1.0,50.0,1314.176245210728,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3430000
1950.0,3.0,2.0,56.0,1758.974358974359,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3430000
4040.0,2.0,1.0,71.0,847.2772277227723,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3423000
4785.0,3.0,1.0,34.0,709.5088819226751,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3395000
3450.0,3.0,1.0,33.0,984.0579710144928,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3395000
3640.0,2.0,1.0,67.0,932.6923076923077,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3395000
3500.0,4.0,1.0,50.0,960.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3360000
4960.0,4.0,1.0,31.0,677.4193548387096,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3360000
4120.0,2.0,1.0,24.0,815.5339805825242,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3360000
4750.0,2.0,1.0,44.0,707.3684210526316,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3360000
3720.0,2.0,1.0,41.0,903.2258064516129,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3360000
3750.0,3.0,1.0,48.0,896.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3360000
3100.0,3.0,1.0,45.0,1083.8709677419354,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3360000
3185.0,2.0,1.0,64.0,1054.9450549450548,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3360000
2700.0,3.0,1.0,37.0,1241.851851851852,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3353000
2145.0,3.0,1.0,29.0,1553.3799533799533,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3332000
4040.0,2.0,1.0,70.0,823.019801980198,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3325000
4775.0,4.0,1.0,33.0,696.3350785340314,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3325000
2500.0,2.0,1.0,68.0,1316.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3290000
3180.0,4.0,1.0,32.0,1034.5911949685535,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3290000
6060.0,3.0,1.0,38.0,542.9042904290429,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3290000
3480.0,4.0,1.0,56.0,945.4022988505748,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3290000
3792.0,4.0,1.0,44.0,867.6160337552743,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3290000
4040.0,2.0,1.0,67.0,814.3564356435644,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3290000
2145.0,3.0,1.0,39.0,1533.7995337995337,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3290000
5880.0,3.0,1.0,34.0,559.5238095238095,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3290000
4500.0,2.0,1.0,68.0,723.3333333333334,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3255000
3930.0,2.0,1.0,56.0,828.2442748091603,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3255000
3640.0,4.0,1.0,23.0,888.4615384615385,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3234000
4370.0,3.0,1.0,49.0,736.8421052631579,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3220000
2684.0,2.0,1.0,66.0,1199.7019374068554,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3220000
4320.0,3.0,1.0,52.0,745.3703703703703,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3220000
3120.0,3.0,1.0,41.0,1032.051282051282,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3220000
3450.0,1.0,1.0,45.0,913.0434782608696,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3150000
3986.0,2.0,2.0,59.0,790.2659307576517,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3150000
3500.0,2.0,1.0,33.0,900.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3150000
4095.0,2.0,1.0,51.0,769.2307692307693,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3150000
1650.0,3.0,1.0,50.0,1909.090909090909,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3150000
3450.0,3.0,1.0,23.0,913.0434782608696,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3150000
6750.0,2.0,1.0,35.0,466.6666666666667,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3150000
9000.0,3.0,1.0,42.0,350.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3150000
3069.0,2.0,1.0,71.0,1026.392961876833,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3150000
4500.0,3.0,1.0,38.0,698.4444444444445,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3143000
5495.0,3.0,1.0,49.0,569.4267515923567,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3129000
2398.0,3.0,1.0,66.0,1300.604670558799,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3118850
3000.0,3.0,1.0,46.0,1038.3333333333333,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3115000
3850.0,3.0,1.0,28.0,809.0909090909091,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3115000
3500.0,2.0,1.0,67.0,890.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3115000
8100.0,2.0,1.0,43.0,381.1111111111111,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3087000
4960.0,2.0,1.0,66.0,620.9677419354839,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3080000
2160.0,3.0,1.0,32.0,1425.9259259259259,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3080000
3090.0,2.0,1.0,55.0,996.7637540453075,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3080000
4500.0,2.0,1.0,61.0,684.4444444444445,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3080000
3800.0,2.0,1.0,33.0,801.3157894736842,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3045000
3090.0,3.0,1.0,55.0,974.1100323624595,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3010000
3240.0,3.0,1.0,38.0,929.0123456790124,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3010000
2835.0,2.0,1.0,64.0,1061.7283950617284,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3010000
4600.0,2.0,1.0,34.0,654.3478260869565,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3010000
5076.0,3.0,1.0,42.0,592.9866036249015,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3010000
3750.0,3.0,1.0,29.0,802.6666666666666,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3010000
3630.0,4.0,1.0,44.0,829.2011019283747,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3010000
8050.0,2.0,1.0,53.0,373.04347826086956,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3003000
4352.0,4.0,1.0,36.0,683.59375,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2975000
3000.0,2.0,1.0,30.0,987.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2961000
5850.0,3.0,1.0,28.0,502.56410256410254,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2940000
4960.0,2.0,1.0,71.0,592.741935483871,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2940000
3600.0,3.0,1.0,35.0,816.6666666666666,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2940000
3660.0,4.0,1.0,57.0,803.2786885245902,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2940000
3480.0,3.0,1.0,50.0,844.8275862068965,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2940000
2700.0,2.0,1.0,38.0,1088.888888888889,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2940000
3150.0,3.0,1.0,51.0,933.3333333333334,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2940000
6615.0,3.0,1.0,30.0,444.44444444444446,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2940000
3040.0,2.0,1.0,53.0,944.078947368421,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2870000
3630.0,2.0,1.0,62.0,790.633608815427,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2870000
6000.0,2.0,1.0,58.0,478.3333333333333,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2870000
5400.0,4.0,1.0,40.0,531.4814814814815,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2870000
5200.0,4.0,1.0,21.0,548.5576923076923,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2852500
3300.0,3.0,1.0,37.0,859.0909090909091,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2835000
4350.0,3.0,1.0,24.0,651.7241379310345,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2835000
2640.0,2.0,1.0,37.0,1073.8636363636363,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2835000
2650.0,3.0,1.0,31.0,1056.6037735849056,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2800000
3960.0,3.0,1.0,47.0,707.070707070707,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2800000
6800.0,2.0,1.0,60.0,401.47058823529414,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2730000
4000.0,3.0,1.0,45.0,682.5,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2730000
4000.0,2.0,1.0,67.0,673.75,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2695000
3934.0,2.0,1.0,57.0,676.1565836298932,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2660000
2000.0,2.0,1.0,24.0,1330.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2660000
3630.0,3.0,3.0,44.0,732.7823691460055,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2660000
2800.0,3.0,1.0,67.0,950.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2660000
2430.0,3.0,1.0,45.0,1094.6502057613168,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2660000
3480.0,2.0,1.0,33.0,764.3678160919541,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2660000
